"x","C","color","p1","x","D","color","p2"
"34713","0.404","105","true","34713","0.596","15","true"
"34714","0.4136","105","true","34714","0.5864","15","true"
"34715","0.4056","105","true","34715","0.5944","15","true"
"34716","0.4008","105","true","34716","0.5992","15","true"
"34717","0.408","105","true","34717","0.592","15","true"
"34718","0.4016","105","true","34718","0.5984","15","true"
"34719","0.384","105","true","34719","0.616","15","true"
"34720","0.39","105","true","34720","0.61","15","true"
"34721","0.3988","105","true","34721","0.6012","15","true"
"34722","0.3924","105","true","34722","0.6076","15","true"
"34723","0.3956","105","true","34723","0.6044","15","true"
"34724","0.398","105","true","34724","0.602","15","true"
"34725","0.4008","105","true","34725","0.5992","15","true"
"34726","0.4012","105","true","34726","0.5988","15","true"
"34727","0.4044","105","true","34727","0.5956","15","true"
"34728","0.4048","105","true","34728","0.5952","15","true"
"34729","0.4056","105","true","34729","0.5944","15","true"
"34730","0.3956","105","true","34730","0.6044","15","true"
"34731","0.4096","105","true","34731","0.5904","15","true"
"34732","0.3988","105","true","34732","0.6012","15","true"
"34733","0.3816","105","true","34733","0.6184","15","true"
"34734","0.4004","105","true","34734","0.5996","15","true"
"34735","0.3972","105","true","34735","0.6028","15","true"
"34736","0.3856","105","true","34736","0.6144","15","true"
"34737","0.3836","105","true","34737","0.6164","15","true"
"34738","0.3912","105","true","34738","0.6088","15","true"
"34739","0.4116","105","true","34739","0.5884","15","true"
"34740","0.3952","105","true","34740","0.6048","15","true"
"34741","0.402","105","true","34741","0.598","15","true"
"34742","0.3976","105","true","34742","0.6024","15","true"
"34743","0.396","105","true","34743","0.604","15","true"
"34744","0.4156","105","true","34744","0.5844","15","true"
"34745","0.4","105","true","34745","0.6","15","true"
"34746","0.3916","105","true","34746","0.6084","15","true"
"34747","0.3936","105","true","34747","0.6064","15","true"
"34748","0.4144","105","true","34748","0.5856","15","true"
"34749","0.39","105","true","34749","0.61","15","true"
"34750","0.4096","105","true","34750","0.5904","15","true"
"34751","0.4156","105","true","34751","0.5844","15","true"
"34752","0.39","105","true","34752","0.61","15","true"
"34753","0.4192","105","true","34753","0.5808","15","true"
"34754","0.3884","105","true","34754","0.6116","15","true"
"34755","0.3868","105","true","34755","0.6132","15","true"
"34756","0.4188","105","true","34756","0.5812","15","true"
"34757","0.4092","105","true","34757","0.5908","15","true"
"34758","0.4024","105","true","34758","0.5976","15","true"
"34759","0.3928","105","true","34759","0.6072","15","true"
"34760","0.398","105","true","34760","0.602","15","true"
"34761","0.4032","105","true","34761","0.5968","15","true"
"34762","0.3876","105","true","34762","0.6124","15","true"
"34763","0.3964","105","true","34763","0.6036","15","true"
"34764","0.404","105","true","34764","0.596","15","true"
"34765","0.4036","105","true","34765","0.5964","15","true"
"34766","0.4024","105","true","34766","0.5976","15","true"
"34767","0.3912","105","true","34767","0.6088","15","true"
"34768","0.384","105","true","34768","0.616","15","true"
"34769","0.3932","105","true","34769","0.6068","15","true"
"34770","0.404","105","true","34770","0.596","15","true"
"34771","0.3792","105","true","34771","0.6208","15","true"
"34772","0.4068","105","true","34772","0.5932","15","true"
"34773","0.4036","105","true","34773","0.5964","15","true"
"34774","0.4012","105","true","34774","0.5988","15","true"
"34775","0.4016","105","true","34775","0.5984","15","true"
"34776","0.4056","105","true","34776","0.5944","15","true"
"34777","0.416","105","true","34777","0.584","15","true"
"34778","0.3924","105","true","34778","0.6076","15","true"
"34779","0.4144","105","true","34779","0.5856","15","true"
"34780","0.3884","105","true","34780","0.6116","15","true"
"34781","0.4044","105","true","34781","0.5956","15","true"
"34782","0.4004","105","true","34782","0.5996","15","true"
"34783","0.3868","105","true","34783","0.6132","15","true"
"34784","0.4108","105","true","34784","0.5892","15","true"
"34785","0.398","105","true","34785","0.602","15","true"
"34786","0.4048","105","true","34786","0.5952","15","true"
"34787","0.398","105","true","34787","0.602","15","true"
"34788","0.3948","105","true","34788","0.6052","15","true"
"34789","0.4024","105","true","34789","0.5976","15","true"
"34790","0.3904","105","true","34790","0.6096","15","true"
"34791","0.4036","105","true","34791","0.5964","15","true"
"34792","0.4112","105","true","34792","0.5888","15","true"
"34793","0.3844","105","true","34793","0.6156","15","true"
"34794","0.3808","105","true","34794","0.6192","15","true"
"34795","0.3876","105","true","34795","0.6124","15","true"
"34796","0.4024","105","true","34796","0.5976","15","true"
"34797","0.4004","105","true","34797","0.5996","15","true"
"34798","0.4052","105","true","34798","0.5948","15","true"
"34799","0.3912","105","true","34799","0.6088","15","true"
"34800","0.4096","105","true","34800","0.5904","15","true"
"34801","0.3968","105","true","34801","0.6032","15","true"
"34802","0.402","105","true","34802","0.598","15","true"
"34803","0.412","105","true","34803","0.588","15","true"
"34804","0.3904","105","true","34804","0.6096","15","true"
"34805","0.404","105","true","34805","0.596","15","true"
"34806","0.4052","105","true","34806","0.5948","15","true"
"34807","0.3932","105","true","34807","0.6068","15","true"
"34808","0.4072","105","true","34808","0.5928","15","true"
"34809","0.4092","105","true","34809","0.5908","15","true"
"34810","0.3908","105","true","34810","0.6092","15","true"
"34811","0.4108","105","true","34811","0.5892","15","true"
"34812","0.4024","105","true","34812","0.5976","15","true"
"34813","0.3948","105","true","34813","0.6052","15","true"
"34814","0.3992","105","true","34814","0.6008","15","true"
"34815","0.3892","105","true","34815","0.6108","15","true"
"34816","0.4048","105","true","34816","0.5952","15","true"
"34817","0.3976","105","true","34817","0.6024","15","true"
"34818","0.42","105","true","34818","0.58","15","true"
"34819","0.3904","105","true","34819","0.6096","15","true"
"34820","0.402","105","true","34820","0.598","15","true"
"34821","0.3972","105","true","34821","0.6028","15","true"
"34822","0.3868","105","true","34822","0.6132","15","true"
"34823","0.4168","105","true","34823","0.5832","15","true"
"34824","0.3956","105","true","34824","0.6044","15","true"
"34825","0.388","105","true","34825","0.612","15","true"
"34826","0.4064","105","true","34826","0.5936","15","true"
"34827","0.3976","105","true","34827","0.6024","15","true"
"34828","0.38","105","true","34828","0.62","15","true"
"34829","0.3852","105","true","34829","0.6148","15","true"
"34830","0.3968","105","true","34830","0.6032","15","true"
"34831","0.4016","105","true","34831","0.5984","15","true"
"34832","0.3844","105","true","34832","0.6156","15","true"
"34833","0.3848","105","true","34833","0.6152","15","true"
"34834","0.4016","105","true","34834","0.5984","15","true"
"34835","0.3968","105","true","34835","0.6032","15","true"
"34836","0.388","105","true","34836","0.612","15","true"
"34837","0.398","105","true","34837","0.602","15","true"
"34838","0.386","105","true","34838","0.614","15","true"
"34839","0.3984","105","true","34839","0.6016","15","true"
"34840","0.396","105","true","34840","0.604","15","true"
"34841","0.3892","105","true","34841","0.6108","15","true"
"34842","0.3728","105","true","34842","0.6272","15","true"
"34843","0.3916","105","true","34843","0.6084","15","true"
"34844","0.3932","105","true","34844","0.6068","15","true"
"34845","0.3784","105","true","34845","0.6216","15","true"
"34846","0.3988","105","true","34846","0.6012","15","true"
"34847","0.4196","105","true","34847","0.5804","15","true"
"34848","0.4132","105","true","34848","0.5868","15","true"
"34849","0.41","105","true","34849","0.59","15","true"
"34850","0.4008","105","true","34850","0.5992","15","true"
"34851","0.4048","105","true","34851","0.5952","15","true"
"34852","0.4048","105","true","34852","0.5952","15","true"
"34853","0.4108","105","true","34853","0.5892","15","true"
"34854","0.3992","105","true","34854","0.6008","15","true"
"34855","0.392","105","true","34855","0.608","15","true"
"34856","0.3776","105","true","34856","0.6224","15","true"
"34857","0.3832","105","true","34857","0.6168","15","true"
"34858","0.4028","105","true","34858","0.5972","15","true"
"34859","0.4032","105","true","34859","0.5968","15","true"
"34860","0.3868","105","true","34860","0.6132","15","true"
"34861","0.3916","105","true","34861","0.6084","15","true"
"34862","0.4004","105","true","34862","0.5996","15","true"
"34863","0.3956","105","true","34863","0.6044","15","true"
"34864","0.4124","105","true","34864","0.5876","15","true"
"34865","0.4012","105","true","34865","0.5988","15","true"
"34866","0.3904","105","true","34866","0.6096","15","true"
"34867","0.378","105","true","34867","0.622","15","true"
"34868","0.3844","105","true","34868","0.6156","15","true"
"34869","0.3896","105","true","34869","0.6104","15","true"
"34870","0.3996","105","true","34870","0.6004","15","true"
"34871","0.388","105","true","34871","0.612","15","true"
"34872","0.3856","105","true","34872","0.6144","15","true"
"34873","0.3984","105","true","34873","0.6016","15","true"
"34874","0.3972","105","true","34874","0.6028","15","true"
"34875","0.3872","105","true","34875","0.6128","15","true"
"34876","0.4032","105","true","34876","0.5968","15","true"
"34877","0.3824","105","true","34877","0.6176","15","true"
"34878","0.402","105","true","34878","0.598","15","true"
"34879","0.3812","105","true","34879","0.6188","15","true"
"34880","0.4044","105","true","34880","0.5956","15","true"
"34881","0.3936","105","true","34881","0.6064","15","true"
"34882","0.4016","105","true","34882","0.5984","15","true"
"34883","0.4024","105","true","34883","0.5976","15","true"
"34884","0.4052","105","true","34884","0.5948","15","true"
"34885","0.3888","105","true","34885","0.6112","15","true"
"34886","0.3896","105","true","34886","0.6104","15","true"
"34887","0.3964","105","true","34887","0.6036","15","true"
"34888","0.39","105","true","34888","0.61","15","true"
"34889","0.3952","105","true","34889","0.6048","15","true"
"34890","0.3908","105","true","34890","0.6092","15","true"
"34891","0.392","105","true","34891","0.608","15","true"
"34892","0.4272","105","true","34892","0.5728","15","true"
"34893","0.402","105","true","34893","0.598","15","true"
"34894","0.3808","105","true","34894","0.6192","15","true"
"34895","0.4012","105","true","34895","0.5988","15","true"
"34896","0.3872","105","true","34896","0.6128","15","true"
"34897","0.3956","105","true","34897","0.6044","15","true"
"34898","0.3916","105","true","34898","0.6084","15","true"
"34899","0.404","105","true","34899","0.596","15","true"
"34900","0.3996","105","true","34900","0.6004","15","true"
"34901","0.3988","105","true","34901","0.6012","15","true"
"34902","0.3888","105","true","34902","0.6112","15","true"
"34903","0.4112","105","true","34903","0.5888","15","true"
"34904","0.4208","105","true","34904","0.5792","15","true"
"34905","0.3964","105","true","34905","0.6036","15","true"
"34906","0.4048","105","true","34906","0.5952","15","true"
"34907","0.3928","105","true","34907","0.6072","15","true"
"34908","0.4064","105","true","34908","0.5936","15","true"
"34909","0.4008","105","true","34909","0.5992","15","true"
"34910","0.3892","105","true","34910","0.6108","15","true"
"34911","0.3996","105","true","34911","0.6004","15","true"
"34912","0.4124","105","true","34912","0.5876","15","true"
"34913","0.4052","105","true","34913","0.5948","15","true"
"34914","0.3976","105","true","34914","0.6024","15","true"
"34915","0.4048","105","true","34915","0.5952","15","true"
"34916","0.4084","105","true","34916","0.5916","15","true"
"34917","0.4092","105","true","34917","0.5908","15","true"
"34918","0.39","105","true","34918","0.61","15","true"
"34919","0.4136","105","true","34919","0.5864","15","true"
"34920","0.4036","105","true","34920","0.5964","15","true"
"34921","0.3748","105","true","34921","0.6252","15","true"
"34922","0.3788","105","true","34922","0.6212","15","true"
"34923","0.3932","105","true","34923","0.6068","15","true"
"34924","0.3956","105","true","34924","0.6044","15","true"
"34925","0.398","105","true","34925","0.602","15","true"
"34926","0.394","105","true","34926","0.606","15","true"
"34927","0.3892","105","true","34927","0.6108","15","true"
"34928","0.394","105","true","34928","0.606","15","true"
"34929","0.4072","105","true","34929","0.5928","15","true"
"34930","0.3952","105","true","34930","0.6048","15","true"
"34931","0.4116","105","true","34931","0.5884","15","true"
"34932","0.3944","105","true","34932","0.6056","15","true"
"34933","0.4156","105","true","34933","0.5844","15","true"
"34934","0.4028","105","true","34934","0.5972","15","true"
"34935","0.404","105","true","34935","0.596","15","true"
"34936","0.3736","105","true","34936","0.6264","15","true"
